"","subject","CURRENT_SAC_AMPLITUDE","CURRENT_SAC_DIRECTION","CURRENT_SAC_DURATION","CURRENT_SAC_END_INTEREST_AREAS","CURRENT_SAC_END_INTEREST_AREA_INDEX","CURRENT_SAC_END_INTEREST_AREA_LABEL","CURRENT_SAC_INDEX","CURRENT_SAC_LABEL","CURRENT_SAC_MSG_TEXT_1","CURRENT_SAC_START_INTEREST_AREAS","CURRENT_SAC_START_INTEREST_AREA_INDEX","CURRENT_SAC_START_INTEREST_AREA_LABEL","DATA_FILE","TRIAL_INDEX","TRIAL_LABEL","TRIAL_SACCADE_TOTAL","BUTTON_PRESSED.1.","BUTTON_PRESS_TIME.1.","DISPLAY_ON_TIME.1.","RESPONSE_TIME.1.","RESPONSE_ACCURACY.1.","visual","pic_category","correct","sentence","sentence_type","block","button_expected","polarity","language","congruence","Imagewinner","Ratio","PxSize","logCURRENT_SAC_DURATION"
"6696","t30",19.49,"RIGHT",68,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 516ms",".","[ 1]",1,"ROI_LEFT ","t30.edf",74,"Trial: 86",5,2,786386,785294.7155,1091,"correct","fig2_3d4_42px.png",3,"0","B jest wy?sze ni? A.","1",2,2,"Positive","Polish","Incongruent","nor","3d4","42px",4.21950770517611
"6697","t30",8.04,"UP",59,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 712ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",74,"Trial: 86",5,2,786386,785294.7155,1091,"correct","fig2_3d4_42px.png",3,"0","B jest wy?sze ni? A.","1",2,2,"Positive","Polish","Incongruent","nor","3d4","42px",4.07753744390572
"6698","t30",18.27,"LEFT",76,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 977ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",74,"Trial: 86",5,2,786386,785294.7155,1091,"correct","fig2_3d4_42px.png",3,"0","B jest wy?sze ni? A.","1",2,2,"Positive","Polish","Incongruent","nor","3d4","42px",4.33073334028633
"6699","t30",1.08,"LEFT",30,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 64ms","RESET_DATA","[ 2]",2,"ROI_CENTER ","t30.edf",75,"Trial: 87",6,4,791834,790477.7445,1356,"correct","fig2_5d6_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","5d6","28px",3.40119738166216
"6700","t30",12.42,"RIGHT",62,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 311ms",".","[ 2]",2,"ROI_CENTER ","t30.edf",75,"Trial: 87",6,4,791834,790477.7445,1356,"correct","fig2_5d6_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","5d6","28px",4.12713438504509
"6701","t30",3.66,"UP",45,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 494ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",75,"Trial: 87",6,4,791834,790477.7445,1356,"correct","fig2_5d6_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","5d6","28px",3.80666248977032
"6702","t30",16.66,"LEFT",73,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 650ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",75,"Trial: 87",6,4,791834,790477.7445,1356,"correct","fig2_5d6_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","5d6","28px",4.29045944114839
"6703","t30",17.79,"RIGHT",75,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 925ms",".","[ 1]",1,"ROI_LEFT ","t30.edf",75,"Trial: 87",6,4,791834,790477.7445,1356,"correct","fig2_5d6_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","5d6","28px",4.31748811353631
"6704","t30",15.19,"LEFT",74,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 1268ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",75,"Trial: 87",6,4,791834,790477.7445,1356,"correct","fig2_5d6_28px.png",1,"1","B jest ni?sze ni? A.","2",2,4,"Negative","Polish","Congruent","nor","5d6","28px",4.30406509320417
"6705","t30",8.03,"LEFT",59,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 340ms",".","[ 2]",2,"ROI_CENTER ","t30.edf",76,"Trial: 88",4,2,797075,796060.7595,1014,"correct","fig2_rev_7d8_28px.png",2,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","7d8","28px",4.07753744390572
"6706","t30",18.45,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 472ms",".","[ 1]",1,"ROI_LEFT ","t30.edf",76,"Trial: 88",4,2,797075,796060.7595,1014,"correct","fig2_rev_7d8_28px.png",2,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","7d8","28px",4.24849524204936
"6707","t30",6.39,"UP",48,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 716ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",76,"Trial: 88",4,2,797075,796060.7595,1014,"correct","fig2_rev_7d8_28px.png",2,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","7d8","28px",3.87120101090789
"6708","t30",19.47,"LEFT",80,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 964ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",76,"Trial: 88",4,2,797075,796060.7595,1014,"correct","fig2_rev_7d8_28px.png",2,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","7d8","28px",4.38202663467388
"6709","t30",9.19,"RIGHT",38,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 319ms",".","[ 2]",2,"ROI_CENTER ","t30.edf",77,"Trial: 89",3,2,802641,801843.7685,797,"correct","fig2_5d6_28px.png",1,"0","B jest wy?sze ni? A.","1",2,2,"Positive","Polish","Incongruent","nor","5d6","28px",3.63758615972639
"6710","t30",16.99,"LEFT",71,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 505ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",77,"Trial: 89",3,2,802641,801843.7685,797,"correct","fig2_5d6_28px.png",1,"0","B jest wy?sze ni? A.","1",2,2,"Positive","Polish","Incongruent","nor","5d6","28px",4.26267987704132
"6711","t30",17.83,"RIGHT",71,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 795ms",".","[ 1]",1,"ROI_LEFT ","t30.edf",77,"Trial: 89",3,2,802641,801843.7685,797,"correct","fig2_5d6_28px.png",1,"0","B jest wy?sze ni? A.","1",2,2,"Positive","Polish","Incongruent","nor","5d6","28px",4.26267987704132
"6712","t30",9.33,"RIGHT",40,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 293ms",".","[ 2]",2,"ROI_CENTER ","t30.edf",78,"Trial: 90",3,4,810669,809843.2885,825,"correct","fig2_rev_5d6_42px.png",4,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","5d6","42px",3.68887945411394
"6713","t30",17.26,"LEFT",74,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 575ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",78,"Trial: 90",3,4,810669,809843.2885,825,"correct","fig2_rev_5d6_42px.png",4,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","5d6","42px",4.30406509320417
"6714","t30",17.12,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 800ms",".","[ 1]",1,"ROI_LEFT ","t30.edf",78,"Trial: 90",3,4,810669,809843.2885,825,"correct","fig2_rev_5d6_42px.png",4,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","5d6","42px",4.24849524204936
"6715","t30",11.04,"RIGHT",63,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 280ms",".","[ 2]",2,"ROI_CENTER ","t30.edf",79,"Trial: 91",5,4,815701,814759.6645,941,"incorrect","fig2_rev_1d2_42px.png",4,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","1d2","42px",4.14313472639153
"6716","t30",8.77,"UP",62,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 513ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",79,"Trial: 91",5,4,815701,814759.6645,941,"incorrect","fig2_rev_1d2_42px.png",4,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","1d2","42px",4.12713438504509
"6717","t30",18.27,"LEFT",79,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 690ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",79,"Trial: 91",5,4,815701,814759.6645,941,"incorrect","fig2_rev_1d2_42px.png",4,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","1d2","42px",4.36944785246702
"6718","t30",15.42,"RIGHT",66,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 941ms",".","[ 1]",1,"ROI_LEFT ","t30.edf",79,"Trial: 91",5,4,815701,814759.6645,941,"incorrect","fig2_rev_1d2_42px.png",4,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","1d2","42px",4.18965474202643
"6719","t30",15.43,"LEFT",85,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 1518ms","blank_screen","[ 3]",3,"ROI_RIGHT ","t30.edf",79,"Trial: 91",5,4,815701,814759.6645,941,"incorrect","fig2_rev_1d2_42px.png",4,"0","B jest ni?sze ni? A.","2",2,2,"Negative","Polish","Incongruent","rev","1d2","42px",4.44265125649032
"6720","t30",10.05,"RIGHT",49,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 260ms",".","[ 2]",2,"ROI_CENTER ","t30.edf",80,"Trial: 92",4,4,822463,821559.2925,903,"correct","fig2_rev_3d4_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","3d4","28px",3.89182029811063
"6721","t30",4.54,"UP",46,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 470ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",80,"Trial: 92",4,4,822463,821559.2925,903,"correct","fig2_rev_3d4_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","3d4","28px",3.8286413964891
"6722","t30",17.05,"LEFT",75,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 667ms",".","[ 3]",3,"ROI_RIGHT ","t30.edf",80,"Trial: 92",4,4,822463,821559.2925,903,"correct","fig2_rev_3d4_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","3d4","28px",4.31748811353631
"6723","t30",17.18,"RIGHT",99,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 914ms","button_reponse","[ 1]",1,"ROI_LEFT ","t30.edf",80,"Trial: 92",4,4,822463,821559.2925,903,"correct","fig2_rev_3d4_28px.png",2,"1","B jest wy?sze ni? A.","1",2,4,"Positive","Polish","Congruent","rev","3d4","28px",4.59511985013459
"6724","t31",4.25,"LEFT",43,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 240ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",1,"Trial: 13",3,2,293477,292377.261,1099,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",3.76120011569356
"6725","t31",5.69,"LEFT",35,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 376ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",1,"Trial: 13",3,2,293477,292377.261,1099,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",3.55534806148941
"6726","t31",17.94,"RIGHT",60,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 818ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",1,"Trial: 13",3,2,293477,292377.261,1099,"correct","fig2_rev_1d2_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","1d2","28px",4.0943445622221
"6727","t31",9.96,"LEFT",47,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 294ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.85014760171006
"6728","t31",4.78,"UP",55,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 486ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.00733318523247
"6729","t31",18.25,"RIGHT",61,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 627ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.11087386417331
"6730","t31",11.49,"LEFT",42,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 874ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.73766961828337
"6731","t31",5.84,"RIGHT",39,"[ 2]",2,"ROI_CENTER ",5,"Saccade: 1038ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.66356164612965
"6732","t31",12.3,"LEFT",47,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 1286ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.85014760171006
"6733","t31",18.42,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",7,"Saccade: 1513ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.24849524204936
"6734","t31",0.5,"LEFT",27,"[ 3]",3,"ROI_RIGHT ",8,"Saccade: 1769ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",3.29583686600433
"6735","t31",16.34,"LEFT",62,"[ 1]",1,"ROI_LEFT ",9,"Saccade: 1952ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.12713438504509
"6736","t31",17.64,"RIGHT",71,"[ 3]",3,"ROI_RIGHT ",10,"Saccade: 2192ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",2,"Trial: 14",10,2,301499,298926.894,2572,"correct","fig2_rev_7d8_42px.png",4,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","7d8","42px",4.26267987704132
"6737","t31",6.96,"LEFT",39,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 258ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",3,"Trial: 15",3,4,307774,306776.431,997,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",3.66356164612965
"6738","t31",3.7,"LEFT",28,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 385ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",3,"Trial: 15",3,4,307774,306776.431,997,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",3.3322045101752
"6739","t31",1.89,"UP",25,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 548ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",3,"Trial: 15",3,4,307774,306776.431,997,"correct","fig2_rev_1d2_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","1d2","28px",3.2188758248682
"6740","t31",9.62,"LEFT",54,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 276ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",4,"Trial: 16",4,2,314643,313492.707,1150,"correct","fig2_3d4_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","3d4","28px",3.98898404656427
"6741","t31",19.91,"RIGHT",69,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 471ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",4,"Trial: 16",4,2,314643,313492.707,1150,"correct","fig2_3d4_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","3d4","28px",4.23410650459726
"6742","t31",0.75,"UP",13,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 880ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",4,"Trial: 16",4,2,314643,313492.707,1150,"correct","fig2_3d4_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","3d4","28px",2.56494935746154
"6743","t31",15.48,"LEFT",65,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 1128ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",4,"Trial: 16",4,2,314643,313492.707,1150,"correct","fig2_3d4_28px.png",1,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","3d4","28px",4.17438726989564
"6744","t31",9.23,"LEFT",52,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 285ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",3.95124371858143
"6745","t31",0.84,"UP",32,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 449ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",3.46573590279973
"6746","t31",17.36,"RIGHT",55,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 538ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",4.00733318523247
"6747","t31",7.49,"LEFT",36,"[ 2]",2,"ROI_CENTER ",4,"Saccade: 873ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",3.58351893845611
"6748","t31",9.19,"RIGHT",42,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 1028ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",3.73766961828337
"6749","t31",18.24,"LEFT",55,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 1276ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",4.00733318523247
"6750","t31",18.1,"RIGHT",57,"[ 3]",3,"ROI_RIGHT ",7,"Saccade: 1520ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",4.04305126783455
"6751","t31",1,"RIGHT",29,"[ 3]",3,"ROI_RIGHT ",8,"Saccade: 1894ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",3.36729582998647
"6752","t31",17.88,"LEFT",71,"[ 1]",1,"ROI_LEFT ",9,"Saccade: 2076ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",4.26267987704132
"6753","t31",17.32,"RIGHT",55,"[ 3]",3,"ROI_RIGHT ",10,"Saccade: 2324ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",5,"Trial: 17",10,2,322869,319992.328,2876,"correct","fig2_rev_9d10_28px.png",2,"0","A jest wy?sze ni? B.","1",1,2,"Positive","Polish","Incongruent","rev","9d10","28px",4.00733318523247
"6754","t31",0.62,"UP",14,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 61ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",6,"Trial: 18",7,2,330558,329291.795,1266,"incorrect","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",2.63905732961526
"6755","t31",9.68,"LEFT",42,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 251ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",6,"Trial: 18",7,2,330558,329291.795,1266,"incorrect","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",3.73766961828337
"6756","t31",4.56,"UP",34,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 406ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",6,"Trial: 18",7,2,330558,329291.795,1266,"incorrect","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",3.52636052461616
"6757","t31",18.97,"RIGHT",66,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 562ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",6,"Trial: 18",7,2,330558,329291.795,1266,"incorrect","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",4.18965474202643
"6758","t31",1.32,"RIGHT",131,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 1026ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",6,"Trial: 18",7,2,330558,329291.795,1266,"incorrect","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",4.87519732320115
"6759","t31",18.48,"LEFT",81,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 1291ms","button_reponse","[ 3]",3,"ROI_RIGHT ","t31.edf",6,"Trial: 18",7,2,330558,329291.795,1266,"incorrect","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",4.39444915467244
"6760","t31",14.45,"RIGHT",55,"[ 3]",3,"ROI_RIGHT ",7,"Saccade: 1801ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",6,"Trial: 18",7,2,330558,329291.795,1266,"incorrect","fig2_rev_9d10_28px.png",2,"1","A jest ni?sze ni? B.","2",1,4,"Negative","Polish","Congruent","rev","9d10","28px",4.00733318523247
"6761","t31",8.71,"LEFT",54,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 267ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",7,"Trial: 19",7,4,338747,337024.694,1722,"incorrect","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.98898404656427
"6762","t31",14.96,"RIGHT",65,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 430ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",7,"Trial: 19",7,4,338747,337024.694,1722,"incorrect","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",4.17438726989564
"6763","t31",2.37,"RIGHT",35,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 553ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",7,"Trial: 19",7,4,338747,337024.694,1722,"incorrect","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.55534806148941
"6764","t31",14.55,"LEFT",49,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 773ms",".","[ 3]",3,"ROI_RIGHT ","t31.edf",7,"Trial: 19",7,4,338747,337024.694,1722,"incorrect","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.89182029811063
"6765","t31",3.26,"RIGHT",132,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 1010ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",7,"Trial: 19",7,4,338747,337024.694,1722,"incorrect","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",4.88280192258637
"6766","t31",5.76,"LEFT",46,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 1607ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",7,"Trial: 19",7,4,338747,337024.694,1722,"incorrect","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",3.8286413964891
"6767","t31",15.5,"RIGHT",66,"[ 3]",3,"ROI_RIGHT ",7,"Saccade: 2283ms",".","[ 1]",1,"ROI_LEFT ","t31.edf",7,"Trial: 19",7,4,338747,337024.694,1722,"incorrect","fig2_5d6_42px.png",3,"0","A jest ni?sze ni? B.","2",1,2,"Negative","Polish","Incongruent","nor","5d6","42px",4.18965474202643
"6768","t31",1.42,"LEFT",162,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 116ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",8,"Trial: 20",6,4,347048,345840.828,1207,"correct","fig2_7d8_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","7d8","28px",5.08759633523238
"6769","t31",2.66,"LEFT",31,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 409ms",".","[ 2]",2,"ROI_CENTER ","t31.edf",8,"Trial: 20",6,4,347048,345840.828,1207,"correct","fig2_7d8_28px.png",1,"1","A jest wy?sze ni? B.","1",1,4,"Positive","Polish","Congruent","nor","7d8","28px",3.43398720448515
